date_time,ambulance_dispatches,patient_count,dispatch_time,response_time
2025-08-04 06:00:00,3,3,47.29,416.53
2025-08-04 06:30:00,3,3,43.72,425.58
2025-08-04 07:00:00,2,2,38.58,390.4
2025-08-04 07:30:00,2,2,43.87,366.58
2025-08-04 08:00:00,5,5,43.16,507.08
2025-08-04 08:30:00,2,2,43.36,473.83
2025-08-04 09:00:00,2,2,45.64,402.41
2025-08-04 09:30:00,4,4,41.63,449.56
2025-08-04 10:00:00,4,4,46.22,491.55
2025-08-04 10:30:00,4,4,49.82,424.43
2025-08-04 11:00:00,5,6,42.56,469.37
2025-08-04 11:30:00,6,7,44.44,462.77
2025-08-04 12:00:00,3,3,48.29,521.67
2025-08-04 12:30:00,4,4,47.56,445.77
2025-08-04 13:00:00,6,6,47.07,423.07
2025-08-04 13:30:00,4,5,52.17,440.15
2025-08-04 14:00:00,2,2,44.85,453.04
2025-08-04 14:30:00,3,3,44.57,391.26
2025-08-04 15:00:00,5,5,43.18,410.26
2025-08-04 15:30:00,4,4,43.44,430.8
2025-08-04 16:00:00,3,3,43.72,417.18
2025-08-04 16:30:00,5,6,52.38,454.36
2025-08-04 17:00:00,2,2,47.78,450.09
2025-08-04 17:30:00,3,3,46.28,423.57
2025-08-04 18:00:00,2,2,47.01,453.56
2025-08-04 18:30:00,2,2,40.8,466.36
2025-08-04 19:00:00,2,2,44.74,491.28
2025-08-04 19:30:00,2,2,49.17,469.89
2025-08-04 20:00:00,1,1,36.0,337.93
2025-08-04 20:30:00,1,1,46.69,431.53
2025-08-04 21:00:00,1,1,38.0,313.79
2025-08-04 21:30:00,1,1,43.68,430.27
2025-08-04 22:00:00,1,1,43.3,320.29
2025-08-04 22:30:00,1,1,35.68,497.62
2025-08-04 23:00:00,1,1,39.04,480.89
2025-08-04 23:30:00,1,1,33.76,330.62
2025-08-05 00:00:00,1,1,50.4,463.21
2025-08-05 00:30:00,1,1,44.03,422.36
2025-08-05 01:00:00,1,1,42.46,455.22
2025-08-05 01:30:00,1,1,47.1,401.22
2025-08-05 02:00:00,1,1,49.36,470.64
2025-08-05 02:30:00,1,1,42.03,508.37
2025-08-05 03:00:00,1,1,42.03,507.22
2025-08-05 03:30:00,1,1,36.22,414.45
2025-08-05 04:00:00,2,2,42.88,488.02
2025-08-05 04:30:00,2,2,25.66,468.59
2025-08-05 05:00:00,2,2,44.24,431.63
2025-08-05 05:30:00,2,2,40.71,409.98
2025-08-05 06:00:00,1,1,39.77,362.47
2025-08-05 06:30:00,2,2,38.54,402.12
2025-08-05 07:00:00,2,2,46.44,413.08
2025-08-05 07:30:00,5,5,41.58,492.66
2025-08-05 08:00:00,3,3,46.08,423.06
2025-08-05 08:30:00,4,4,42.23,378.91
2025-08-05 09:00:00,2,2,44.33,474.34
2025-08-05 09:30:00,3,3,47.69,396.01
2025-08-05 10:00:00,5,5,41.17,528.49
2025-08-05 10:30:00,5,5,42.91,381.21
2025-08-05 11:00:00,2,2,44.67,472.61
2025-08-05 11:30:00,4,4,41.35,404.54
2025-08-05 12:00:00,4,5,41.9,420.56
2025-08-05 12:30:00,2,2,48.26,469.15
2025-08-05 13:00:00,5,6,45.35,472.54
2025-08-05 13:30:00,5,5,44.05,440.08
2025-08-05 14:00:00,4,4,43.45,394.52
2025-08-05 14:30:00,2,2,35.84,429.09
2025-08-05 15:00:00,3,3,50.73,398.9
2025-08-05 15:30:00,2,2,48.88,457.02
2025-08-05 16:00:00,4,4,35.91,427.72
2025-08-05 16:30:00,5,5,42.45,489.38
2025-08-05 17:00:00,1,1,40.39,410.68
2025-08-05 17:30:00,3,3,49.96,480.0
2025-08-05 18:00:00,1,1,41.76,424.35
2025-08-05 18:30:00,1,1,46.16,482.59
2025-08-05 19:00:00,2,2,49.73,483.81
2025-08-05 19:30:00,1,1,39.21,378.96
2025-08-05 20:00:00,1,1,48.06,433.39
2025-08-05 20:30:00,4,4,37.31,249.17
2025-08-05 21:00:00,1,1,38.38,473.18
2025-08-05 21:30:00,1,1,47.8,428.64
2025-08-05 22:00:00,1,1,42.67,404.31
2025-08-05 22:30:00,2,2,38.51,444.59
2025-08-05 23:00:00,1,1,45.46,355.38
2025-08-05 23:30:00,1,1,44.57,520.36
2025-08-06 00:00:00,1,1,37.11,495.15
2025-08-06 00:30:00,2,2,37.64,413.25
2025-08-06 01:00:00,1,1,47.59,460.0
2025-08-06 01:30:00,1,1,39.61,467.69
2025-08-06 02:00:00,1,1,49.63,451.08
2025-08-06 02:30:00,1,1,36.42,378.18
2025-08-06 03:00:00,1,1,45.72,366.66
2025-08-06 03:30:00,1,1,31.89,297.62
2025-08-06 04:00:00,2,2,41.71,393.68
2025-08-06 04:30:00,1,1,40.73,464.0
2025-08-06 05:00:00,1,1,43.15,435.44
2025-08-06 05:30:00,1,1,36.78,436.67
2025-08-06 06:00:00,1,1,38.31,354.42
2025-08-06 06:30:00,1,1,47.13,359.37
2025-08-06 07:00:00,3,3,36.06,367.95
2025-08-06 07:30:00,1,1,45.84,430.44
2025-08-06 08:00:00,5,5,49.22,440.71
2025-08-06 08:30:00,2,2,48.59,471.07
2025-08-06 09:00:00,3,3,39.89,399.8
2025-08-06 09:30:00,2,2,38.6,520.68
2025-08-06 10:00:00,2,2,39.34,472.13
2025-08-06 10:30:00,6,6,39.75,484.67
2025-08-06 11:00:00,3,3,45.09,420.47
2025-08-06 11:30:00,4,4,47.24,418.96
2025-08-06 12:00:00,5,6,41.77,479.99
2025-08-06 12:30:00,4,5,46.28,381.82
2025-08-06 13:00:00,3,3,48.54,478.56
2025-08-06 13:30:00,3,3,48.7,442.32
2025-08-06 14:00:00,5,5,39.12,450.3
2025-08-06 14:30:00,4,4,46.68,494.69
2025-08-06 15:00:00,3,3,41.37,503.25
2025-08-06 15:30:00,2,2,51.44,441.13
2025-08-06 16:00:00,3,3,41.82,567.29
2025-08-06 16:30:00,3,3,47.09,437.29
2025-08-06 17:00:00,1,1,39.93,354.5
2025-08-06 17:30:00,2,2,34.07,412.0
2025-08-06 18:00:00,1,1,40.11,435.42
2025-08-06 18:30:00,1,1,39.74,417.49
2025-08-06 19:00:00,4,4,52.78,428.42
2025-08-06 19:30:00,3,3,35.77,372.54
2025-08-06 20:00:00,2,2,49.82,428.94
2025-08-06 20:30:00,2,2,41.95,509.38
2025-08-06 21:00:00,1,1,39.65,296.95
2025-08-06 21:30:00,1,1,33.33,401.96
2025-08-06 22:00:00,1,1,35.49,529.82
2025-08-06 22:30:00,1,1,38.54,428.23
2025-08-06 23:00:00,1,1,36.75,375.41
2025-08-06 23:30:00,1,1,35.84,350.81
2025-08-07 00:00:00,1,1,36.47,368.53
2025-08-07 00:30:00,1,1,44.45,394.62
2025-08-07 01:00:00,1,1,37.67,431.4
2025-08-07 01:30:00,1,1,40.04,364.69
2025-08-07 02:00:00,1,1,34.39,452.62
2025-08-07 02:30:00,1,1,49.72,409.43
2025-08-07 03:00:00,1,1,45.26,546.22
2025-08-07 03:30:00,1,1,35.51,452.77
2025-08-07 04:00:00,1,1,45.31,486.08
2025-08-07 04:30:00,1,1,36.67,459.99
2025-08-07 05:00:00,1,1,44.34,425.53
2025-08-07 05:30:00,3,3,42.54,367.99
2025-08-07 06:00:00,4,5,49.81,338.8
2025-08-07 06:30:00,1,1,37.42,513.47
2025-08-07 07:00:00,2,2,34.49,375.14
2025-08-07 07:30:00,5,6,40.11,367.62
2025-08-07 08:00:00,3,3,42.89,438.81
2025-08-07 08:30:00,3,3,43.73,482.27
2025-08-07 09:00:00,4,4,47.05,454.14
2025-08-07 09:30:00,3,3,37.65,538.65
2025-08-07 10:00:00,5,5,39.91,487.78
2025-08-07 10:30:00,2,2,46.52,432.94
2025-08-07 11:00:00,4,4,50.51,433.5
2025-08-07 11:30:00,6,6,47.58,501.58
2025-08-07 12:00:00,5,5,36.28,440.3
2025-08-07 12:30:00,6,6,46.96,392.3
2025-08-07 13:00:00,2,2,45.25,421.17
2025-08-07 13:30:00,6,6,54.17,429.86
2025-08-07 14:00:00,3,3,43.46,462.27
2025-08-07 14:30:00,5,5,42.46,448.96
2025-08-07 15:00:00,3,3,46.78,491.07
2025-08-07 15:30:00,2,2,39.56,402.14
2025-08-07 16:00:00,4,4,39.47,375.34
2025-08-07 16:30:00,4,4,35.21,378.97
2025-08-07 17:00:00,4,4,40.58,430.14
2025-08-07 17:30:00,2,2,44.6,345.39
2025-08-07 18:00:00,2,2,47.89,334.71
2025-08-07 18:30:00,2,2,43.18,472.84
2025-08-07 19:00:00,2,2,39.83,460.21
2025-08-07 19:30:00,3,3,47.71,414.08
2025-08-07 20:00:00,2,2,41.22,394.96
2025-08-07 20:30:00,2,2,30.2,465.39
2025-08-07 21:00:00,2,2,51.76,413.77
2025-08-07 21:30:00,2,2,47.1,393.79
2025-08-07 22:00:00,1,1,43.16,413.74
2025-08-07 22:30:00,1,1,36.04,439.37
2025-08-07 23:00:00,1,1,39.99,473.38
2025-08-07 23:30:00,1,1,41.0,374.99
2025-08-08 00:00:00,5,5,46.43,615.09
2025-08-08 00:30:00,5,6,35.11,441.87
2025-08-08 01:00:00,3,3,41.41,396.85
2025-08-08 01:30:00,3,3,48.01,597.63
2025-08-08 02:00:00,4,4,44.97,487.23
2025-08-08 02:30:00,5,5,43.56,500.71
2025-08-08 03:00:00,7,7,44.19,473.46
2025-08-08 03:30:00,6,6,39.16,326.86
2025-08-08 04:00:00,3,3,44.35,404.31
2025-08-08 04:30:00,6,7,38.8,476.11
2025-08-08 05:00:00,5,6,46.83,468.71
2025-08-08 05:30:00,6,6,45.45,417.42
2025-08-08 06:00:00,7,8,45.65,439.26
2025-08-08 06:30:00,5,5,37.87,473.43
2025-08-08 07:00:00,3,3,43.27,450.44
2025-08-08 07:30:00,5,5,44.44,542.97
2025-08-08 08:00:00,3,3,45.26,471.67
2025-08-08 08:30:00,6,6,45.84,446.39
2025-08-08 09:00:00,10,10,47.2,446.28
2025-08-08 09:30:00,9,11,45.38,412.32
2025-08-08 10:00:00,6,6,49.07,376.2
2025-08-08 10:30:00,8,8,55.19,482.34
2025-08-08 11:00:00,9,10,51.88,538.46
2025-08-08 11:30:00,7,7,50.44,481.18
2025-08-08 12:00:00,9,11,34.96,495.21
2025-08-08 12:30:00,10,11,38.9,507.59
2025-08-08 13:00:00,5,5,49.52,476.3
2025-08-08 13:30:00,4,4,42.32,593.93
2025-08-08 14:00:00,5,6,49.93,437.64
2025-08-08 14:30:00,9,10,42.51,512.4
2025-08-08 15:00:00,7,7,45.88,560.2
2025-08-08 15:30:00,8,9,54.63,429.32
2025-08-08 16:00:00,6,6,39.88,392.66
2025-08-08 16:30:00,7,7,49.23,392.22
2025-08-08 17:00:00,3,3,47.65,464.03
2025-08-08 17:30:00,5,5,50.93,433.48
2025-08-08 18:00:00,6,7,58.72,496.73
2025-08-08 18:30:00,4,4,55.02,457.4
2025-08-08 19:00:00,4,5,54.05,456.84
2025-08-08 19:30:00,2,2,51.78,405.65
2025-08-08 20:00:00,6,7,52.72,414.36
2025-08-08 20:30:00,4,5,49.71,442.6
2025-08-08 21:00:00,3,3,40.68,584.85
2025-08-08 21:30:00,4,4,48.0,495.61
2025-08-08 22:00:00,2,2,47.3,471.79
2025-08-08 22:30:00,3,3,47.03,468.19
2025-08-08 23:00:00,2,2,43.94,456.88
2025-08-08 23:30:00,5,5,39.51,421.85
2025-08-09 00:00:00,1,1,39.46,377.34
2025-08-09 00:30:00,3,3,42.98,396.2
2025-08-09 01:00:00,2,2,40.21,427.69
2025-08-09 01:30:00,1,1,44.91,443.48
2025-08-09 02:00:00,2,2,47.85,472.65
2025-08-09 02:30:00,1,1,38.09,395.89
2025-08-09 03:00:00,2,2,39.47,405.23
2025-08-09 03:30:00,3,3,31.19,401.07
2025-08-09 04:00:00,2,2,45.72,447.15
2025-08-09 04:30:00,3,3,45.82,465.13
2025-08-09 05:00:00,4,4,55.04,485.33
2025-08-09 05:30:00,4,4,43.52,400.92
2025-08-09 06:00:00,2,2,43.47,451.14
2025-08-09 06:30:00,3,3,46.25,393.32
2025-08-09 07:00:00,3,3,53.44,387.65
2025-08-09 07:30:00,4,4,48.56,410.0
2025-08-09 08:00:00,6,6,45.64,457.01
2025-08-09 08:30:00,5,6,44.09,507.7
2025-08-09 09:00:00,8,9,54.75,573.13
2025-08-09 09:30:00,2,2,50.45,436.28
2025-08-09 10:00:00,3,3,37.68,464.2
2025-08-09 10:30:00,7,8,48.72,467.32
2025-08-09 11:00:00,5,6,51.57,478.76
2025-08-09 11:30:00,7,8,45.21,412.24
2025-08-09 12:00:00,7,8,48.39,471.47
2025-08-09 12:30:00,6,7,43.09,503.27
2025-08-09 13:00:00,6,6,53.18,418.25
2025-08-09 13:30:00,4,4,47.51,421.53
2025-08-09 14:00:00,8,8,43.4,395.73
2025-08-09 14:30:00,5,5,44.71,386.02
2025-08-09 15:00:00,5,6,41.39,474.8
2025-08-09 15:30:00,2,2,40.36,484.51
2025-08-09 16:00:00,4,4,37.94,438.76
2025-08-09 16:30:00,6,7,52.52,535.93
2025-08-09 17:00:00,4,4,48.45,408.82
2025-08-09 17:30:00,5,5,50.51,450.15
2025-08-09 18:00:00,5,5,43.26,494.95
2025-08-09 18:30:00,3,3,37.97,384.77
2025-08-09 19:00:00,3,3,48.38,381.94
2025-08-09 19:30:00,2,2,30.69,469.6
2025-08-09 20:00:00,2,2,40.49,396.62
2025-08-09 20:30:00,2,2,47.42,422.73
2025-08-09 21:00:00,2,2,31.31,467.76
2025-08-09 21:30:00,2,2,45.58,471.74
2025-08-09 22:00:00,2,2,40.79,457.89
2025-08-09 22:30:00,1,1,44.57,479.19
2025-08-09 23:00:00,3,3,41.13,322.15
2025-08-09 23:30:00,2,2,32.21,401.96
2025-08-10 00:00:00,2,2,48.33,368.9
2025-08-10 00:30:00,1,1,38.15,457.04
2025-08-10 01:00:00,2,2,42.6,427.03
2025-08-10 01:30:00,2,2,47.88,446.5
2025-08-10 02:00:00,2,2,48.13,516.42
2025-08-10 02:30:00,2,2,35.56,410.69
2025-08-10 03:00:00,4,4,52.83,482.66
2025-08-10 03:30:00,2,2,35.98,393.27
2025-08-10 04:00:00,2,2,48.53,431.6
2025-08-10 04:30:00,2,2,46.87,491.11
2025-08-10 05:00:00,4,5,50.62,390.93
2025-08-10 05:30:00,2,2,51.44,451.07
2025-08-10 06:00:00,2,2,34.96,414.51
2025-08-10 06:30:00,3,3,43.23,474.37
2025-08-10 07:00:00,4,4,44.82,431.95
2025-08-10 07:30:00,2,2,42.53,467.71
2025-08-10 08:00:00,4,4,37.78,496.44
2025-08-10 08:30:00,4,4,49.72,379.2
2025-08-10 09:00:00,4,4,41.68,528.28
2025-08-10 09:30:00,2,2,44.84,490.35
2025-08-10 10:00:00,5,5,38.79,520.21
2025-08-10 10:30:00,4,4,44.87,432.1
2025-08-10 11:00:00,2,2,40.44,447.44
2025-08-10 11:30:00,7,7,47.44,408.4
2025-08-10 12:00:00,6,6,51.72,499.85
2025-08-10 12:30:00,8,9,45.79,457.43
2025-08-10 13:00:00,4,4,50.42,421.19
2025-08-10 13:30:00,7,8,53.15,342.33
2025-08-10 14:00:00,4,4,48.09,416.98
2025-08-10 14:30:00,3,3,47.85,504.19
2025-08-10 15:00:00,8,8,53.33,502.02
2025-08-10 15:30:00,2,2,48.82,482.45
2025-08-10 16:00:00,5,6,48.91,419.81
2025-08-10 16:30:00,6,7,39.15,443.66
2025-08-10 17:00:00,5,5,44.08,392.16
2025-08-10 17:30:00,2,2,39.08,448.99
2025-08-10 18:00:00,5,5,43.12,391.36
2025-08-10 18:30:00,4,5,49.2,408.79
2025-08-10 19:00:00,5,5,47.86,558.33
2025-08-10 19:30:00,4,4,36.21,510.71
2025-08-10 20:00:00,3,3,40.92,567.37
2025-08-10 20:30:00,2,2,39.64,426.28
2025-08-10 21:00:00,3,3,39.6,391.73
2025-08-10 21:30:00,3,3,35.5,410.58
2025-08-10 22:00:00,1,1,49.17,424.43
2025-08-10 22:30:00,1,1,40.99,484.14
2025-08-10 23:00:00,2,2,44.06,399.43
2025-08-10 23:30:00,3,3,34.11,398.53
2025-08-11 00:00:00,4,4,39.24,479.77
2025-08-11 00:30:00,4,4,39.57,327.97
2025-08-11 01:00:00,2,2,43.2,522.1
2025-08-11 01:30:00,6,7,44.3,437.21
2025-08-11 02:00:00,3,3,39.49,452.58
2025-08-11 02:30:00,4,4,40.16,472.26
2025-08-11 03:00:00,5,5,48.21,350.65
2025-08-11 03:30:00,5,5,42.2,418.39
2025-08-11 04:00:00,4,4,47.62,452.97
2025-08-11 04:30:00,4,4,41.58,460.91
2025-08-11 05:00:00,4,4,53.39,419.24
2025-08-11 05:30:00,7,8,48.7,438.99
2025-08-11 06:00:00,5,6,47.71,445.87
2025-08-11 06:30:00,6,6,45.03,451.24
2025-08-11 07:00:00,7,8,46.12,453.39
2025-08-11 07:30:00,6,7,45.77,471.28
2025-08-11 08:00:00,7,7,48.04,406.49
2025-08-11 08:30:00,5,5,49.54,398.4
2025-08-11 09:00:00,5,5,54.06,471.1
2025-08-11 09:30:00,3,3,50.19,441.9
2025-08-11 10:00:00,7,7,46.91,470.41
2025-08-11 10:30:00,5,6,43.75,491.87
2025-08-11 11:00:00,5,5,45.53,445.38
2025-08-11 11:30:00,9,9,38.68,350.63
2025-08-11 12:00:00,8,9,53.66,551.58
2025-08-11 12:30:00,7,8,46.69,515.16
2025-08-11 13:00:00,4,4,41.34,356.36
2025-08-11 13:30:00,7,9,49.67,412.07
2025-08-11 14:00:00,7,8,45.84,428.76
2025-08-11 14:30:00,6,6,48.72,409.44
2025-08-11 15:00:00,7,8,37.21,441.61
2025-08-11 15:30:00,3,3,42.63,485.54
2025-08-11 16:00:00,4,4,52.09,430.7
2025-08-11 16:30:00,4,4,44.48,332.99
2025-08-11 17:00:00,5,5,50.55,433.25
2025-08-11 17:30:00,9,10,45.2,465.24
2025-08-11 18:00:00,6,6,45.33,427.29
2025-08-11 18:30:00,4,4,42.49,454.03
2025-08-11 19:00:00,6,7,51.08,477.67
2025-08-11 19:30:00,3,3,40.34,466.42
2025-08-11 20:00:00,3,3,32.6,482.89
2025-08-11 20:30:00,3,3,42.09,455.22
2025-08-11 21:00:00,3,3,42.06,489.3
2025-08-11 21:30:00,4,4,45.29,485.56
2025-08-11 22:00:00,5,5,40.93,428.13
2025-08-11 22:30:00,4,4,49.59,436.08
2025-08-11 23:00:00,4,4,47.98,471.34
2025-08-11 23:30:00,6,7,44.63,378.92
2025-08-12 00:00:00,1,1,41.41,417.5
2025-08-12 00:30:00,1,1,41.67,365.07
2025-08-12 01:00:00,1,1,55.17,422.97
2025-08-12 01:30:00,1,1,40.27,450.24
2025-08-12 02:00:00,1,1,44.24,405.33
2025-08-12 02:30:00,1,1,37.95,434.04
2025-08-12 03:00:00,1,1,43.02,422.97
2025-08-12 03:30:00,1,1,48.36,427.12
2025-08-12 04:00:00,3,3,45.7,470.84
2025-08-12 04:30:00,2,2,53.05,477.32
2025-08-12 05:00:00,2,2,45.13,408.74
2025-08-12 05:30:00,1,1,45.22,384.73
2025-08-12 06:00:00,2,2,42.46,417.09
2025-08-12 06:30:00,3,3,40.94,519.92
2025-08-12 07:00:00,3,3,49.34,499.7
2025-08-12 07:30:00,3,3,42.06,424.72
2025-08-12 08:00:00,5,5,42.26,434.31
2025-08-12 08:30:00,3,3,46.99,498.95
2025-08-12 09:00:00,5,5,41.44,507.59
2025-08-12 09:30:00,4,4,46.45,463.61
2025-08-12 10:00:00,4,4,56.37,437.83
2025-08-12 10:30:00,4,4,45.19,438.68
2025-08-12 11:00:00,4,4,29.51,471.18
2025-08-12 11:30:00,3,3,51.16,458.38
2025-08-12 12:00:00,4,5,43.25,333.86
2025-08-12 12:30:00,2,2,41.72,418.18
2025-08-12 13:00:00,3,3,40.19,381.6
2025-08-12 13:30:00,4,5,47.85,390.78
2025-08-12 14:00:00,2,2,39.62,420.97
2025-08-12 14:30:00,4,4,44.15,487.75
2025-08-12 15:00:00,4,4,53.66,470.57
2025-08-12 15:30:00,5,5,41.53,475.83
2025-08-12 16:00:00,2,2,40.65,550.65
2025-08-12 16:30:00,2,2,41.99,412.33
2025-08-12 17:00:00,3,3,35.23,523.59
2025-08-12 17:30:00,3,3,45.08,476.77
2025-08-12 18:00:00,2,2,48.33,444.1
2025-08-12 18:30:00,2,2,39.16,461.48
2025-08-12 19:00:00,3,3,37.13,388.39
2025-08-12 19:30:00,1,1,42.1,511.64
2025-08-12 20:00:00,2,2,40.99,487.27
2025-08-12 20:30:00,2,2,39.86,339.53
2025-08-12 21:00:00,1,1,45.07,360.1
2025-08-12 21:30:00,1,1,42.35,389.64
2025-08-12 22:00:00,1,1,37.58,386.56
2025-08-12 22:30:00,2,2,45.92,481.98
2025-08-12 23:00:00,1,1,36.59,397.0
2025-08-12 23:30:00,1,1,42.6,462.31
2025-08-13 00:00:00,1,1,51.87,399.44
2025-08-13 00:30:00,1,1,39.17,450.71
2025-08-13 01:00:00,1,1,49.01,440.16
2025-08-13 01:30:00,1,1,45.19,414.74
2025-08-13 02:00:00,1,1,30.72,401.54
2025-08-13 02:30:00,1,1,41.3,449.86
2025-08-13 03:00:00,1,1,34.88,462.78
2025-08-13 03:30:00,1,1,46.88,486.96
2025-08-13 04:00:00,1,1,44.13,342.35
2025-08-13 04:30:00,1,1,47.27,419.43
2025-08-13 05:00:00,2,2,51.63,386.05
2025-08-13 05:30:00,3,3,41.18,389.95
2025-08-13 06:00:00,2,2,40.68,331.88
2025-08-13 06:30:00,2,2,42.89,455.17
2025-08-13 07:00:00,5,5,37.97,462.95
2025-08-13 07:30:00,4,5,45.19,418.67
2025-08-13 08:00:00,3,3,42.39,442.07
2025-08-13 08:30:00,2,2,52.83,572.78
2025-08-13 09:00:00,5,5,44.92,434.13
2025-08-13 09:30:00,4,4,42.82,374.18
2025-08-13 10:00:00,6,7,50.01,470.04
2025-08-13 10:30:00,2,2,42.1,441.85
2025-08-13 11:00:00,2,2,42.23,419.22
2025-08-13 11:30:00,4,4,49.37,440.26
2025-08-13 12:00:00,5,5,40.45,453.44
2025-08-13 12:30:00,6,6,48.42,429.07
2025-08-13 13:00:00,5,5,38.73,419.37
2025-08-13 13:30:00,3,3,49.43,418.46
2025-08-13 14:00:00,5,5,51.16,464.5
2025-08-13 14:30:00,2,2,45.47,375.99
2025-08-13 15:00:00,3,3,54.07,380.17
2025-08-13 15:30:00,3,3,37.87,420.53
2025-08-13 16:00:00,2,2,37.24,335.23
2025-08-13 16:30:00,2,2,31.69,537.88
2025-08-13 17:00:00,2,2,44.36,483.11
2025-08-13 17:30:00,3,3,43.63,469.74
2025-08-13 18:00:00,3,3,36.69,401.04
2025-08-13 18:30:00,3,3,51.84,541.33
2025-08-13 19:00:00,1,1,40.52,456.88
2025-08-13 19:30:00,2,2,42.84,448.81
2025-08-13 20:00:00,1,1,36.57,329.01
2025-08-13 20:30:00,3,3,41.61,363.4
2025-08-13 21:00:00,2,2,31.91,467.27
2025-08-13 21:30:00,1,1,40.06,524.38
2025-08-13 22:00:00,1,1,43.76,357.57
2025-08-13 22:30:00,1,1,42.47,419.95
2025-08-13 23:00:00,1,1,43.08,342.2
2025-08-13 23:30:00,1,1,40.16,432.95
2025-08-14 00:00:00,1,1,43.3,370.9
2025-08-14 00:30:00,1,1,37.28,461.79
2025-08-14 01:00:00,1,1,36.4,449.9
2025-08-14 01:30:00,1,1,41.75,334.87
2025-08-14 02:00:00,1,1,40.98,265.98
2025-08-14 02:30:00,1,1,42.15,407.93
2025-08-14 03:00:00,3,3,51.18,380.83
2025-08-14 03:30:00,1,1,40.54,362.71
2025-08-14 04:00:00,2,2,46.48,559.74
2025-08-14 04:30:00,1,1,42.04,362.13
2025-08-14 05:00:00,1,1,43.57,396.32
2025-08-14 05:30:00,2,2,33.5,375.71
2025-08-14 06:00:00,2,2,42.8,412.72
2025-08-14 06:30:00,2,2,52.04,427.04
2025-08-14 07:00:00,2,2,42.93,328.3
2025-08-14 07:30:00,4,4,37.91,377.52
2025-08-14 08:00:00,3,3,43.1,475.25
2025-08-14 08:30:00,2,2,28.48,450.8
2025-08-14 09:00:00,3,3,43.02,472.2
2025-08-14 09:30:00,3,3,42.96,411.67
2025-08-14 10:00:00,2,2,38.69,369.36
2025-08-14 10:30:00,3,3,48.45,437.65
2025-08-14 11:00:00,6,7,42.14,437.45
2025-08-14 11:30:00,2,2,36.94,460.54
2025-08-14 12:00:00,2,2,49.26,468.94
2025-08-14 12:30:00,5,6,48.7,456.87
2025-08-14 13:00:00,5,5,54.39,473.16
2025-08-14 13:30:00,4,4,37.94,451.07
2025-08-14 14:00:00,4,4,46.83,454.5
2025-08-14 14:30:00,2,2,44.8,454.06
2025-08-14 15:00:00,2,2,47.17,426.87
2025-08-14 15:30:00,3,3,47.08,480.41
2025-08-14 16:00:00,2,2,49.46,518.1
2025-08-14 16:30:00,4,5,44.06,443.97
2025-08-14 17:00:00,4,5,46.08,418.93
2025-08-14 17:30:00,3,3,47.61,424.0
2025-08-14 18:00:00,3,3,44.16,439.82
2025-08-14 18:30:00,3,3,42.95,481.27
2025-08-14 19:00:00,3,3,42.47,387.19
2025-08-14 19:30:00,1,1,41.01,411.42
2025-08-14 20:00:00,1,1,39.73,468.5
2025-08-14 20:30:00,1,1,42.7,342.11
2025-08-14 21:00:00,2,2,49.04,501.21
2025-08-14 21:30:00,1,1,37.61,340.74
2025-08-14 22:00:00,1,1,34.25,395.87
2025-08-14 22:30:00,1,1,40.28,439.02
2025-08-14 23:00:00,1,1,38.28,417.75
2025-08-14 23:30:00,1,1,41.57,402.93
2025-08-15 00:00:00,4,4,39.82,417.06
2025-08-15 00:30:00,3,3,44.31,474.15
2025-08-15 01:00:00,4,4,48.2,492.62
2025-08-15 01:30:00,5,5,43.61,486.69
2025-08-15 02:00:00,6,6,42.47,475.49
2025-08-15 02:30:00,4,5,43.13,475.29
2025-08-15 03:00:00,6,7,52.95,367.05
2025-08-15 03:30:00,4,4,45.9,398.71
2025-08-15 04:00:00,4,4,41.4,434.81
2025-08-15 04:30:00,4,5,37.29,364.41
2025-08-15 05:00:00,3,3,45.83,397.05
2025-08-15 05:30:00,5,6,46.29,519.12
2025-08-15 06:00:00,4,4,45.63,470.47
2025-08-15 06:30:00,7,8,44.1,487.45
2025-08-15 07:00:00,6,6,46.98,478.3
2025-08-15 07:30:00,5,5,44.56,424.18
2025-08-15 08:00:00,7,8,44.36,480.65
2025-08-15 08:30:00,10,11,47.91,464.72
2025-08-15 09:00:00,9,11,48.06,433.42
2025-08-15 09:30:00,6,6,48.06,512.51
2025-08-15 10:00:00,9,9,48.54,468.05
2025-08-15 10:30:00,4,4,53.14,409.64
2025-08-15 11:00:00,4,4,52.18,474.14
2025-08-15 11:30:00,10,12,46.67,525.74
2025-08-15 12:00:00,6,7,50.39,472.41
2025-08-15 12:30:00,5,5,47.48,519.09
2025-08-15 13:00:00,6,7,44.72,461.13
2025-08-15 13:30:00,10,10,54.36,446.52
2025-08-15 14:00:00,10,10,43.37,447.27
2025-08-15 14:30:00,7,7,54.95,503.29
2025-08-15 15:00:00,3,3,42.57,449.09
2025-08-15 15:30:00,8,8,35.32,498.19
2025-08-15 16:00:00,9,10,48.28,513.05
2025-08-15 16:30:00,9,9,49.2,490.12
2025-08-15 17:00:00,5,6,44.52,414.46
2025-08-15 17:30:00,4,4,43.71,442.82
2025-08-15 18:00:00,8,10,42.27,482.29
2025-08-15 18:30:00,6,6,37.38,437.49
2025-08-15 19:00:00,4,4,50.72,545.66
2025-08-15 19:30:00,6,6,49.25,461.27
2025-08-15 20:00:00,4,5,47.68,472.5
2025-08-15 20:30:00,4,4,44.59,506.76
